Data;Hora;Moeda;Qtd;Tipo;Status
2025-07-17;15:24:08;USDT;15007,0;SAÍDA;Para Carteira Externa
2025-07-18;13:46:22;USDT;101,0;ENTRADA;Origem Externa
2025-07-18;15:25:32;USDT;10491,21499062;SAÍDA;Para Carteira Externa
2025-07-18;20:29:08;USDT;9694,85;SAÍDA;Para Carteira Externa
2025-07-19;11:50:24;USDT;4000,0;ENTRADA;Origem Externa
2025-07-19;17:21:08;USDT;8577,95386;SAÍDA;Para Carteira Externa
2025-07-20;23:19:08;USDT;18000,0;SAÍDA;Para Carteira Externa
2025-07-22;11:01:32;USDT;10000,0;SAÍDA;Para Carteira Externa
2025-07-23;10:23:12;USDT;22000,0;ENTRADA;Origem Externa
2025-07-23;10:35:18;USDT;21940,0;ENTRADA;Origem Externa
2025-08-02;08:16:08;USDT;2715,86737;SAÍDA;Para Carteira Externa
2025-08-04;14:24:24;USDT;10008,39;ENTRADA;Origem Externa
2025-08-06;13:48:08;USDT;5004,844082;SAÍDA;Para Carteira Externa
2025-08-08;22:00:52;ETH;0,025;ENTRADA;Origem Externa
2025-08-08;22:20:14;ETH;0,01;SAÍDA;Para Carteira Externa
2025-08-08;22:25:10;ETH;0,015;SAÍDA;Para Carteira Externa
2025-08-09;16:59:10;SOL;12,0;ENTRADA;Origem Externa
2025-08-09;19:08:08;PENGU;32,0;SAÍDA;Para Carteira Externa
2025-08-09;19:14:32;PENGU;16,0;ENTRADA;Origem Externa
2025-08-09;19:20:12;PENGU;250016,0;SAÍDA;Para Carteira Externa
2025-08-09;20:06:32;PENGU;250016,0;SAÍDA;Para Carteira Externa
2025-08-09;20:27:08;USDT;2160,0;SAÍDA;Para Carteira Externa
2025-08-09;23:44:12;ETH;0,0167;ENTRADA;Origem Externa
2025-08-09;23:51:40;USDT;300,0;ENTRADA;Origem Externa
2025-08-09;23:58:08;ETH;0,0868;SAÍDA;Para Carteira Externa
2025-08-10;10:38:40;USDT;7000,0;ENTRADA;Origem Externa
2025-08-10;19:27:08;USDT;40,643206;SAÍDA;Para Carteira Externa
2025-08-10;19:51:08;SUI;11,0;SAÍDA;Para Carteira Externa
2025-08-10;20:01:12;SUI;9989,26;SAÍDA;Para Carteira Externa
2025-08-10;22:27:32;SUI;10001,06;SAÍDA;Para Carteira Externa
2025-08-12;11:16:14;USDT;2890,0;ENTRADA;Origem Externa
2025-08-13;09:25:42;USDT;9722,475;ENTRADA;Origem Externa
2025-08-18;11:23:08;PENGU;250000,0;SAÍDA;Para Carteira Externa
2025-08-18;11:28:08;PENGU;250050,0;SAÍDA;Para Carteira Externa
2025-08-19;16:26:12;USDT;11980,55062063;ENTRADA;Origem Externa
2025-08-22;17:46:08;USDT;2148,0;SAÍDA;Para Carteira Externa
2025-09-12;12:47:08;USDT;2200,60247263;SAÍDA;Para Carteira Externa
2025-09-14;10:56:08;USDC;5002,0;SAÍDA;Para Carteira Externa
2025-09-17;19:03:08;USDT;3000,0;SAÍDA;Para Carteira Externa
2025-09-18;17:08:20;SOL;7,0;ENTRADA;Origem Externa
2025-09-19;00:42:32;USDT;771,52;SAÍDA;Para Carteira Externa
2025-09-19;21:01:16;USDT;1702,2;SAÍDA;Para Carteira Externa
2025-09-20;00:12:08;USDT;1000,0;SAÍDA;Para Carteira Externa
2025-09-24;13:32:18;SOL;12,0;ENTRADA;Origem Externa
2025-09-24;20:16:36;USDT;2601,65;SAÍDA;Para Carteira Externa
2025-09-26;10:22:20;BTC;0,5;ENTRADA;Origem Externa
2025-09-28;09:14:40;SOL;367,0;ENTRADA;Origem Externa
2025-09-28;21:38:10;PENGU;129,0;SAÍDA;Para Carteira Externa
2025-09-28;21:40:48;PENGU;499929,0;SAÍDA;Para Carteira Externa
2025-09-28;21:45:40;PUMP;1572897,0;SAÍDA;Para Carteira Externa
2025-09-28;22:35:36;SIGN;17110,0;SAÍDA;Para Carteira Externa
2025-09-29;20:18:36;WLD;17,06;SAÍDA;Para Carteira Externa
2025-09-29;20:34:34;WLD;108,06;SAÍDA;Para Carteira Externa
2025-09-29;20:36:36;WLD;9874,88;SAÍDA;Para Carteira Externa
2025-10-02;09:25:44;USDT;16807,8245;ENTRADA;Origem Externa
2025-10-02;11:20:16;ZEC;1,02;SAÍDA;Para Carteira Externa
2025-10-02;11:26:12;ZEC;10,0;SAÍDA;Para Carteira Externa
2025-10-02;12:08:10;ZEC;39,18;SAÍDA;Para Carteira Externa
2025-10-10;12:50:36;BTC;0,50100233;SAÍDA;Para Carteira Externa
2025-10-10;13:01:20;USDC;11145,987492;ENTRADA;Origem Externa
2025-10-10;20:12:12;USDT;167,0;ENTRADA;Origem Externa
2025-10-12;10:41:32;SUI;5000,0;ENTRADA;Origem Externa
2025-10-12;10:44:32;SUI;5030,0;ENTRADA;Origem Externa
2025-10-12;11:00:32;SOL;270,37981258;ENTRADA;Origem Externa
2025-10-12;11:10:40;SUI;10040,69295517;ENTRADA;Origem Externa
2025-10-12;13:19:32;PENGU;500010,0002;ENTRADA;Origem Externa
2025-10-12;13:26:16;WIF;10000,742256;ENTRADA;Origem Externa
2025-10-12;14:19:36;USDC;50010,0;SAÍDA;Para Carteira Externa
2025-10-12;14:42:16;BTC;0,50757754;ENTRADA;Origem Externa
2025-10-14;12:49:14;SOL;196,91963076;ENTRADA;Origem Externa
2025-10-17;09:04:36;USDC;10000,5;SAÍDA;Para Carteira Externa
2025-10-17;09:08:36;USDC;40004,5;SAÍDA;Para Carteira Externa
2025-10-17;09:14:08;USDC;50005,0;SAÍDA;Para Carteira Externa
2025-10-17;09:27:36;USDC;25002,0;SAÍDA;Para Carteira Externa
2025-10-17;11:02:16;BTC;0,5;ENTRADA;Origem Externa
2025-10-17;11:17:08;USDT;3035,95889899;SAÍDA;Para Carteira Externa
2025-10-18;15:09:08;USDT;10000,0;SAÍDA;Para Carteira Externa
2025-10-19;17:30:28;SOL;122,0;ENTRADA;Origem Externa
2025-10-21;10:54:14;LPT;75,0015;ENTRADA;Origem Externa
2025-10-21;11:10:28;CETUS;4681,36635326;ENTRADA;Origem Externa
2025-10-21;11:15:24;SUI;1535,183765;ENTRADA;Origem Externa
2025-10-21;15:55:40;USDC;50008,500589;ENTRADA;Origem Externa
2025-10-21;15:56:36;USDC;0,001;ENTRADA;Origem Externa
2025-10-30;09:54:40;PUMP;1572739,0;ENTRADA;Origem Externa
2025-10-31;10:40:14;USDT;933,0;SAÍDA;Para Carteira Externa
2025-11-02;13:33:12;USDT;18765,29752044;ENTRADA;Origem Externa
2025-11-04;13:54:10;USDT;3801,34376413;SAÍDA;Para Carteira Externa
2025-11-04;22:05:42;USDC;50001,010555;SAÍDA;Para Carteira Externa
2025-11-06;10:41:16;SUI;10138,0;ENTRADA;Origem Externa
2025-11-08;17:55:32;USDT;17800,0;ENTRADA;Origem Externa
2025-11-12;14:42:10;USDT;555,01;SAÍDA;Para Carteira Externa
2025-11-15;14:17:08;BNB;0,00501;SAÍDA;Para Carteira Externa
2025-11-15;14:24:08;USDT;30,01;SAÍDA;Para Carteira Externa
2025-11-15;14:27:32;USDT;29970,01;SAÍDA;Para Carteira Externa
2025-11-19;12:59:12;SIGN;17109,66;ENTRADA;Origem Externa
2025-11-20;09:28:08;USDT;1001,01;SAÍDA;Para Carteira Externa
2025-11-20;19:02:42;WLD;10,0;ENTRADA;Origem Externa
2025-11-20;19:07:00;WLD;9990,0;ENTRADA;Origem Externa
2025-11-21;10:57:12;USDT;30000,01;SAÍDA;Para Carteira Externa
2025-11-21;11:58:18;WLD;10000,0;ENTRADA;Origem Externa
2025-11-22;10:32:24;SOL;100,0;ENTRADA;Origem Externa
2025-11-22;16:29:16;USDT;751,0;ENTRADA;Origem Externa
2025-11-22;20:31:50;USDT;1610,0;ENTRADA;Origem Externa
2025-11-23;00:33:16;USDT;100,61;SAÍDA;Para Carteira Externa
2025-11-23;00:38:40;USDT;59900,6;SAÍDA;Para Carteira Externa
2025-11-29;14:16:24;SUI;10106,99702;ENTRADA;Origem Externa
2025-12-04;10:43:14;SOL;204,0;ENTRADA;Origem Externa
2025-12-05;15:37:08;USDC;6736,2;SAÍDA;Para Carteira Externa
2025-12-08;12:58:36;XRP;9,999988;ENTRADA;Origem Externa
2025-12-08;14:00:36;VTHO;6004,70195934;ENTRADA;Origem Externa
2025-12-08;15:52:34;XRP;19,0;ENTRADA;Origem Externa
2025-12-11;13:05:38;XRP;9,0;ENTRADA;Origem Externa
2025-12-11;23:26:36;BTC;0,00606597;ENTRADA;Origem Externa
2025-12-12;00:02:16;ADA;2,0;SAÍDA;Para Carteira Externa
2025-12-12;00:07:32;XRP;8,99999;ENTRADA;Origem Externa
2025-12-12;00:22:18;ADA;10,796281;ENTRADA;Origem Externa
2025-12-19;13:50:12;USDT;1460,01;SAÍDA;Para Carteira Externa
2025-12-21;20:01:20;USDT;5548,01;SAÍDA;Para Carteira Externa
2025-12-22;12:47:08;USDT;8277,01;SAÍDA;Para Carteira Externa
